id,original_title,adult,original_language,popularity,release_date,budget,profit (revenue-budget),runtime,status,vote_average,vote_count
293491,Vadelmavenepakolainen,2,sv,1.035143,8/19/2014,3200000,-3200000,93,Released,6,4
293516,La nostra terra,2,it,0.200371,9/18/2014,0,0,0,Released,6,4
293553,Bloody Knuckles,2,en,0.708993,7/27/2014,0,0,85,Released,5.3,3
293570,Enemy of the Reich: The Noor Inayat Khan Story,2,en,0.592531,2/15/2014,0,0,56,Released,0,0
293572,The Houses October Built,2,en,6.034967,10/10/2014,0,0,91,Released,5.5,97
293603,The Roosevelts: An Intimate History,2,en,0.824032,9/15/2014,0,0,840,Released,8.3,6
293625,The Ritual,2,en,0.042204,8/15/2009,0,0,114,Released,6,1
293633,Catch Hell,2,en,7.115612,10/10/2014,2500000,-2500000,98,Released,5.3,34
293646,The 33,2,en,8.383246,8/6/2015,25000000,-97277,120,Released,6,386
293654,Корпоратив,2,ru,0.52437,9/18/2014,2000000,-2000000,89,Released,3.5,4
293660,Deadpool,2,en,187.860492,2/9/2016,58000000,725112979,108,Released,7.4,11444
293670,곡성,2,ko,8.141819,5/12/2016,0,0,156,Released,7.2,257
293767,Billy Lynn's Long Halftime Walk,2,en,8.009568,11/10/2016,40000000,-9069016,113,Released,5.9,158
293768,Kidnap,2,en,20.214579,8/4/2017,21000000,3527158,95,Released,6,244
293771,Dead Rising,2,en,9.559969,3/27/2015,0,0,118,Released,5,143
293796,Wet and Reckless,2,en,0.049443,4/8/2014,10000,-10000,87,Released,3,1
293820,Tar,2,en,0.001177,11/26/1997,0,0,0,Released,0,0
293828,Starve,2,en,1.228646,10/3/2014,0,0,98,Post Production,5.2,9
293850,The Magic of Heineken,2,en,0.329432,9/19/2014,0,0,102,Released,0,0
293861,Imagine I'm Beautiful,2,en,0.705234,1/1/2014,0,0,91,Released,6.5,3
293863,The Age of Adaline,2,en,10.542026,4/16/2015,25000000,40663276,112,Released,7.4,2052
293880,Hollidaysburg,2,en,0.966348,9/19/2014,600000,-600000,88,Released,5.2,9
293901,Apparitional,2,en,0.955792,7/1/2014,0,0,85,Released,3.5,11
293941,The Quiet Hour,2,en,2.066559,9/7/2014,0,0,85,Released,4.5,25
293970,The Final Girls,2,en,6.679341,10/9/2015,0,0,91,Released,6.6,371
293982,Miasto 44,2,pl,4.277554,9/19/2014,6700000,-6700000,130,Released,6.8,63
294016,Trumbo,2,en,7.358726,10/27/2015,15000000,-6764339,124,Released,7.3,507
294047,The Levenger Tapes,2,ru,0.422781,9/1/2013,0,0,0,Released,4,1
294083,Dead Girls,2,en,0.380439,9/21/2014,0,0,91,Released,2.5,2
294086,Tiger Orange,2,en,0.459083,7/26/2014,0,0,75,Released,6.4,4
294093,Dinosaur Island,2,en,4.668314,9/1/2014,0,0,90,Released,4.4,25
294098,Gooische Vrouwen 2,2,nl,1.101141,12/4/2014,0,0,106,Released,5.8,22
294132,Results,2,en,3.967229,5/29/2015,0,104507,105,Released,5.2,66
294161,Tainá: Uma Aventura na Amazônia,2,pt,0.113347,1/12/2001,0,0,90,Released,3.3,3
294221,Hockney,2,en,0.179841,11/25/2014,0,0,112,Released,7,3
294222,Mantervention,2,en,1.104738,7/15/2014,0,0,99,Released,5.5,12
294254,Maze Runner: The Scorch Trials,2,en,41.225769,9/9/2015,61000000,250256926,132,Released,6.5,3148
294272,Pete's Dragon,2,en,12.189941,8/10/2016,65000000,78695338,102,Released,6.2,697
294308,Don't Blink,2,en,3.065359,9/18/2014,0,0,92,Released,4.7,53
294368,An Open Secret,2,en,1.088139,6/5/2015,0,0,99,Released,7,10
294463,Lou ! Journal infime,2,fr,3.149547,10/8/2014,0,0,104,Released,5.6,70
294483,Wir waren Könige,2,de,1.305476,11/13/2014,0,0,107,Released,6,12
294517,Aging Out,2,en,0.002353,3/12/2004,0,0,0,Released,0,0
294538,Hit by Lightning,2,en,1.416907,10/31/2014,0,0,89,Released,5.2,16
294543,Pelican Dreams,2,en,0.274778,11/7/2014,0,0,80,Released,8,3
294544,"On Any Sunday, The Next Chapter",2,en,0.737708,1/1/2014,0,0,90,Released,7.3,4
294550,The Outrageous Sophie Tucker,2,en,0.014118,5/2/2014,0,0,96,Released,0,0
294562,Lavalantula,2,en,6.901559,8/8/2015,0,0,83,Released,5.4,43
294600,Last I Heard,2,en,0.139138,1/1/2013,0,0,98,Released,6,1
294608,The Light of Freedom,2,en,0.011765,10/1/2013,0,0,0,Released,0,0
294640,Utóélet,2,hu,0.123551,9/11/2014,0,0,93,Released,5.3,3
294651,紙の月,2,ja,0.859012,11/15/2014,0,0,124,Released,5.6,7
294652,Son of a Gun,2,en,12.756464,10/16/2014,0,0,108,Released,6.1,284
294682,リトル・フォレスト 夏・秋,2,ja,1.252833,8/30/2014,0,0,111,Released,8.3,16
294690,Saints and Soldiers: The Void,2,en,3.351527,8/15/2014,0,0,96,Released,5.2,22
294741,The Falling,2,en,3.669491,10/11/2014,750000,-750000,102,Released,5,60
294795,The 9th Life of Louis Drax,2,en,8.602488,9/1/2016,0,0,108,Released,6.5,128
294825,Rumors of Wars,2,en,0.128762,5/2/2014,0,0,0,Released,4.2,3
294826,The Runner from Ravenshead,2,en,0.005882,7/23/2010,0,0,81,Released,0,0
294862,Magical Universe,2,en,0.171424,10/31/2014,0,0,80,Released,6.3,4
294959,Valley Uprising,2,en,1.779918,9/1/2014,0,0,99,Released,8.1,18
294963,Bone Tomahawk,2,en,10.480166,10/23/2015,1800000,-1800000,132,Released,6.6,511
294991,大茶飯,2,cn,1.581698,10/11/2014,0,0,97,Released,6.1,10
294992,智取威虎山,2,zh,10.475435,12/24/2014,0,228984,141,Released,6.4,41
294993,黄飞鸿之英雄有梦,2,zh,4.068355,11/20/2014,0,0,131,Released,6.4,34
295049,"Nativity 3: Dude, Where's My Donkey?!",2,en,1.048552,11/14/2014,0,0,109,Released,4.7,9
295058,Drevo,2,sl,0.087385,7/7/2014,0,0,90,Released,0,0
295069,Saturday Night,2,en,0.786341,5/2/2010,0,0,90,Released,7.2,5
295087,On a marché sur Bangkok,2,fr,3.000275,10/22/2014,0,0,93,Released,4.9,41
295111,Chrieg,2,en,0.731356,9/21/2014,0,0,106,Released,5,4
295144,Marvellous,2,en,3.448294,2/19/2015,0,0,90,Released,7.3,38
295273,太平轮(下),2,zh,1.834833,7/30/2015,0,0,131,Released,5.3,11
295314,L'Oranais,2,fr,0.742137,11/19/2014,0,0,0,Released,8.2,6
295315,Sex Ed,2,en,2.924166,11/7/2014,0,0,90,Released,5.1,62
295317,Dark Star: HR Gigers Welt,2,de,1.04773,10/23/2014,0,0,96,Released,6.9,12
295368,Elon Gold: Chosen and Taken,2,en,0.138257,4/15/2014,0,0,60,Released,5,2
295401,Svenskjävel,2,sv,0.746802,9/26/2014,0,0,97,Released,7.5,4
295469,Made in Bangkok,2,es,0.020002,3/9/2015,0,0,75,Released,0,0
295490,Digging for Fire,2,en,4.335659,8/21/2015,0,0,83,Released,5.2,51
295508,Calcutta Mail,2,en,0.00972,6/30/2003,0,0,127,Released,0,0
295538,The Culture High,2,en,0.740742,9/18/2014,0,0,120,Released,6.9,16
295560,Clint Eastwood: Out of the Shadows,2,en,1.036699,9/27/2000,0,0,87,Released,8.5,2
295581,If I Had Wings,2,en,0.742863,12/1/2013,0,0,89,Released,6.5,11
295588,23 Blast,2,en,1.6757,10/24/2014,0,0,98,Released,6.1,21
295592,Monkey Kingdom,2,en,3.367592,4/17/2015,0,16661077,81,Released,6.4,48
295595,Soaked in Bleach,2,en,3.539209,6/9/2015,0,0,100,Released,7,86
295602,Matka Minuksi,2,en,0.024587,9/24/2014,0,0,77,Released,0,0
295621,Eyes of a Thief,2,en,0.120442,10/1/2014,0,0,98,Released,5,1
295627,Spawn: The Recall,2,en,0.377926,9/13/2014,0,0,7,Released,6.1,9
295656,Along Came a Nanny,2,en,0.713069,10/12/2014,0,0,83,Released,3.5,2
295693,The Boss Baby,2,en,13.392824,3/23/2017,125000000,373814908,97,Released,6.1,2336
295698,Free the Nipple,2,en,1.405665,12/12/2014,937000,-937000,90,Released,5,14
295699,Everybody Wants Some!!,2,en,6.737797,3/30/2016,10000000,-6599722,116,Released,6.3,419
295715,柘榴坂の仇討,2,ja,0.74993,9/20/2014,0,0,120,Released,5.7,3
295723,Kingdom Come,2,en,1.911022,8/20/2014,3000000,-3000000,99,Released,4.4,19
295748,Pek Yakında,2,tr,2.088729,10/2/2014,0,0,0,Released,7.1,26
295782,"Die Frau, die im Wald verschwand",2,de,0.006667,4/29/2009,0,0,,Released,0,0
295799,Iris,2,en,2.644281,10/9/2014,0,0,83,Released,7.5,44
295823,Смешанные чувства,2,ru,0.631308,10/2/2014,2000000,-2000000,100,Released,3.3,4
295830,進撃の巨人 ATTACK ON TITAN,2,ja,8.118506,8/12/2015,0,0,90,Released,5.3,183
295832,Fratelli unici,2,it,2.969323,10/2/2014,0,0,94,Released,5.8,65
295884,Saving Christmas,2,en,1.231644,11/14/2014,0,0,80,Released,1.7,25
295886,Brotherly Love,2,en,1.483826,4/24/2015,1900000,-1900000,89,Post Production,6.9,21
295887,Beethoven's Treasure Tail,2,en,1.206403,10/2/2014,0,0,98,Released,6.7,6
295891,Jerrod Carmichael: Love at the Store,2,en,0.736452,10/4/2014,0,0,54,Released,7.5,2
295914,Kurmanjan Datka. Queen of the Mountains,2,ky,0.340106,8/22/2014,0,0,135,Released,0,0
295958,Sound of Redemption: The Frank Morgan Story,2,en,0.043929,7/15/2016,0,0,84,Released,0,0
295964,Burnt,2,en,8.066726,10/2/2015,20000000,16606743,100,Released,6.3,974
296025,Safelight,2,en,8.64958,4/17/2015,0,0,84,Released,6.3,35
296029,Matt Shepard Is a Friend of Mine,2,en,1.185564,10/7/2014,0,0,89,Released,8.2,15
296065,Last Shift,2,en,5.347371,10/25/2014,0,0,88,Released,5.7,156
296071,海月姫,2,ja,0.920347,12/27/2014,0,0,126,Released,7.4,6
296082,Austin to Boston,2,en,0.370551,6/12/2015,0,0,72,Released,7.2,5
296095,Little White Lie,2,en,0.432039,7/29/2014,0,0,65,Released,5.3,4
296096,Me Before You,2,en,34.34759,6/2/2016,20000000,187945075,110,Released,7.6,2674
296098,Bridge of Spies,2,en,13.707888,10/15/2015,40000000,125478348,141,Released,7.2,2633
296099,Vacation,2,en,11.33038,7/28/2015,31000000,73384188,99,Released,6.1,1218
296100,The Night Before,2,en,10.516094,11/20/2015,25000000,27395996,101,Released,6.1,548
296121,Trophy Heads,2,en,0.508162,6/4/2014,0,0,87,Released,6,4
296130,Harbinger Down,2,en,3.979592,8/7/2015,0,0,82,Released,4.6,67
296178,Posthumous,2,en,8.082888,10/4/2014,0,0,94,Released,6.3,12
296192,Comedy Central Roast of Charlie Sheen,2,en,4.272554,9/19/2011,0,0,90,Released,6.9,25
296193,Comedy Central Roast of David Hasselhoff,2,de,2.1604,8/15/2010,0,0,90,Released,6.8,11
296194,Comedy Central Roast of William Shatner,2,de,1.142292,8/20/2006,0,0,90,Released,6.6,11
296206,Comedy Central Roast of Pamela Anderson,2,en,4.407922,8/14/2005,0,0,90,Released,7.7,12
296244,Plague,2,en,1.125723,10/30/2014,200000,-200000,86,Released,4.7,22
296288,Tamo Junto,2,pt,0.227697,12/8/2016,0,0,100,Released,3.5,2
296313,Mænd & høns,2,da,11.369559,2/5/2015,0,0,104,Released,6.6,57
296360,Love & Friendship,2,en,12.822085,5/27/2016,3000000,11016568,94,Released,6.4,171
296367,Morning Star,2,en,0.570639,4/14/2014,3000000,-3000000,90,Released,1.5,5
296370,Dance-Off,2,en,2.030962,1/1/2014,0,0,0,Released,5.5,33
296449,Francofonia,2,fr,1.656862,11/11/2015,0,0,87,Released,6.8,19
296456,Christian Mingle,2,en,1.585224,10/10/2014,0,0,99,Released,5.4,8
296472,Wedding Day,2,en,0.755105,6/15/2012,350000,-350000,92,Released,5,1
296503,Dude Bro Party Massacre III,2,en,1.933788,6/13/2015,0,0,91,Released,6.2,21
296523,Man Down,2,en,13.95291,12/2/2016,0,454516,92,Released,6.3,65
296524,Deepwater Horizon,2,en,13.1984,9/29/2016,110000000,11790373,107,Released,6.5,1478
296543,Tinseltown,2,en,0.036471,1/1/1997,0,0,0,Released,5,1
296557,Rūmumeito,2,en,0.320305,7/15/2008,0,0,90,Released,6,1
296626,Finders Keepers,2,en,2.814458,10/18/2014,0,0,85,Released,4.6,60
296633,제보자,2,ko,0.635799,10/2/2014,0,0,113,Released,7.6,8
296750,さいはてにて ～やさしい香りと待ちながら～,2,ja,0.164005,9/29/2014,0,0,118,Released,5.2,3
296778,Muerte en Buenos Aires,2,es,1.427255,5/5/2014,500000,-500000,90,Released,5.7,7
296834,An Alternative Reality: The Football Manager Documentary,2,en,0.29281,10/7/2014,0,0,72,Released,6.5,2
296855,The Thing on the Doorstep,2,en,0.229551,1/1/2014,0,0,89,Released,2.5,2
296865,Un monstruo de mil cabezas,2,es,1.016876,3/30/2016,0,0,74,Released,5.9,11
296867,El Jeremías,2,en,0.844263,10/21/2016,0,0,110,Released,5.8,6
296879,Of Mind and Music,2,en,0.261945,2/12/2016,0,0,98,Released,6.3,6
296917,劇場版 サイコパス,2,ja,4.299518,1/9/2015,0,0,113,Released,7.2,40
296941,The Hacker Wars,2,en,0.631502,10/17/2014,0,0,91,Released,4.9,8
297018,Simshar,2,mt,0.345032,4/27/2014,0,0,105,Released,0,0
297023,Die Lügen der Sieger,2,de,0.43251,10/17/2014,0,0,112,Released,4.6,7
297098,Chelsea Handler Uganda Be Kidding Me Live,2,en,0.888914,10/10/2014,0,0,71,Released,7.1,14
297160,XX,2,en,8.106953,2/17/2017,0,30911,80,Released,5,106
297167,2AM: The Smiling Man,2,en,0.43588,7/23/2013,0,0,4,Released,6.6,12
297186,劇場版 零〜ゼロ〜,2,ja,0.274385,9/26/2014,0,0,104,Released,7.4,5
297207,La pazza della porta accanto: conversazione con Alda Merini,2,it,0.084644,11/12/2013,0,0,,Released,8,2
297222,PK,2,hi,12.58752,12/18/2014,13000000,107000000,153,Released,7.7,262
297239,Boy 7,2,nl,6.631736,2/19/2015,0,0,90,Released,5.5,37
297263,It's My Mother's Birthday Today,2,en,0.00353,1/1/2008,0,0,5,Released,0,0
297265,Northern Soul,2,en,2.174854,10/17/2014,0,0,102,Released,5.1,29
297270,Tinker Bell and the Legend of the NeverBeast,2,en,8.106333,12/12/2014,0,0,77,Released,7,270
297288,Buoni a nulla,2,it,1.109136,10/23/2014,0,0,87,Released,6.5,6
297291,The Scorpion King: Quest for Power,2,en,10.907809,1/9/2015,0,0,105,Released,4.5,41
297298,Mandıra Filozofu,2,tr,0.765972,4/4/2014,0,0,0,Released,5.9,7
297308,1989,2,en,0.081008,11/5/2014,0,0,85,Released,0,0
297362,Teacher of the Year,2,en,1.650458,5/19/2015,0,0,82,Released,5.7,20
297393,Dark Horse,2,en,1.92024,4/17/2015,0,0,86,Released,3.7,23
297399,Artie Lange: The Stench of Failure,2,en,0.14776,10/18/2014,0,0,63,Released,6.5,2
297400,소셜포비아,2,ko,0.866055,3/12/2015,0,0,100,Released,7.1,11
297421,Des hommes et de la guerre,2,fr,0.088236,10/22/2014,0,0,142,Released,6.5,2
297462,Old Fashioned,2,en,0.68064,10/18/2014,0,0,115,Released,6.4,14
297466,A Reunion,2,en,0.079878,6/1/2014,0,0,80,Released,0,0
297482,Sebastian Maniscalco: Aren't You Embarrassed?,2,en,0.061909,11/14/2014,0,0,63,Released,0,0
297544,Age of Ice,2,en,1.725587,12/9/2014,0,0,85,Released,2.8,15
297556,Justice League: Throne of Atlantis,2,en,6.012379,1/27/2015,3500000,-3500000,72,Released,6.5,222
297596,Dying of the Light,2,en,14.059259,12/4/2014,15000000,-15000000,94,Released,4.5,118
297603,Mr. Dynamite: The Rise of James Brown,2,en,1.286655,4/27/2014,0,0,115,Released,7.1,8
297608,The Taking of Deborah Logan,2,en,5.418357,10/21/2014,0,0,90,Released,6,327
297621,There's Always Woodstock,2,en,1.109909,11/14/2014,0,0,90,Released,5.4,12
297631,Spark of Being,2,en,0.005882,11/19/2010,0,0,68,Released,0,0
297633,Bordering on Bad Behavior,2,en,0.466899,7/1/2014,0,0,105,Released,4.3,4
297641,Feriado,2,en,0.123029,5/1/2014,0,0,82,Released,7.3,3
297677,El Resultado del Amor,2,es,0.327148,8/16/2007,0,0,94,Released,4,2
297680,Hangar 10,2,en,1.948145,10/22/2014,0,0,87,Released,4.4,35
297702,Gutshot Straight,2,en,1.712432,10/11/2014,0,0,89,Released,3.2,17
297721,강남 1970,2,ko,2.368227,1/31/2015,0,0,135,Released,6.9,18
297736,Radiator,2,en,0.782889,10/15/2014,0,0,93,Released,8.1,4
297745,...E fuori nevica!,2,it,1.557067,10/16/2014,0,0,0,Released,5.7,26
297755,L♡DK,2,ja,0.923746,4/12/2014,0,0,113,Released,6.8,16
297761,Suicide Squad,2,en,42.965027,8/2/2016,175000000,570600054,123,Released,5.9,7717
297762,Wonder Woman,2,en,294.337037,5/30/2017,149000000,671580447,141,Released,7.2,5025
297784,Barolo Boys,2,en,0.346869,10/16/2014,0,0,64,Released,0,0
297789,Ангелы революции,2,ru,0.290199,11/5/2014,0,0,105,Released,6.8,5
297806,I Saw the Light,2,en,4.654312,2/5/2016,13000000,-11353212,123,Released,5.9,48
297814,Jasper Redd: Jazz Talk,2,en,0.029434,3/15/2014,0,0,61,Released,0,0
297835,The Loretta Claiborne Story,2,en,0.00118,1/16/2000,0,0,0,Released,0,0
297853,Turn of Faith,2,en,0.012656,6/5/2002,0,0,94,Released,0,0
297859,Drone,2,en,1.35076,4/10/2014,0,0,78,Released,5.8,6
297865,La Santa Muerte,2,en,0.074158,9/28/2007,0,0,100,Released,3.5,2
297948,Bienvenido Paisano,2,en,0.00353,4/28/2006,0,0,0,Released,0,0
297956,Dansen op de vulkaan,2,en,0.274267,10/30/2014,0,0,83,Released,7.2,6
297961,Big Driver,2,en,9.403638,10/18/2014,0,0,87,Released,5.5,62
297983,On the Rumba River,2,en,0.005674,9/1/2007,0,0,0,Released,0,0
298026,Reaper,2,en,1.753718,6/5/2015,0,0,90,Released,5.8,21
298028,The Prey,2,en,0.693029,12/25/2016,0,0,0,Released,0,1
298032,VANish,2,en,7.862361,2/24/2015,0,0,79,Released,4.5,23
298040,Bogowie,2,pl,2.445081,10/10/2014,2000000,-2000000,121,Released,7.9,38
298077,Ambition,2,en,1.92006,10/24/2014,0,0,6,Released,6.8,31
298078,Pusong Wazak: Isa Na Namang Kwento Ng Pag-ibig Sa Pagitan Ng Puta At Kriminal,2,en,0.782841,10/24/2014,0,0,73,Released,6.7,7
298093,Poker Night,2,en,3.672557,12/20/2014,0,0,104,Released,5.9,90
298158,By Dawn's Early Light,2,en,0.062423,4/15/2001,0,0,100,Released,5,1
298165,He Took His Skin Off for Me,2,en,1.03593,10/18/2014,0,0,11,Released,6.7,10
298207,Der kleine Nazi,2,de,0.182403,11/18/2010,0,0,,Released,6,5
298228,Peter Rottentail,2,en,0.040075,6/29/2004,0,0,71,Released,5,1
298296,Heidi,2,en,0.784375,9/8/2014,0,0,97,Released,6.3,4
298312,The Visit,2,en,15.021058,9/10/2015,5000000,93450062,94,Released,6,1405
298317,My Boyfriends' Dogs,2,en,1.628644,10/18/2014,0,0,84,Released,6.2,5
298382,The Dressmaker,2,en,7.95686,10/1/2015,11930000,6410000,118,Released,6.9,419
298396,Los Flamencos,2,en,0.693155,9/7/2013,0,0,0,Released,6.5,3
298432,Freeway: Crack in the System,2,en,0.135776,10/24/2014,0,0,103,Released,9,2
298445,I Am Santa Claus,2,en,1.734826,11/4/2014,0,0,89,Released,6.3,17
298459,La Prochaine fois je viserai le cœur,2,fr,8.323292,11/12/2014,5100000,-5100000,111,Released,5.6,89
298522,Wyatt Cenac: Brooklyn,2,en,0.461053,10/21/2014,0,0,67,Released,7.2,3
298533,Corner Gas: The Movie,2,en,0.994222,12/3/2014,8500000,-8500000,90,Released,5.6,17
298538,Disaster L.A.: The Last Zombie Apocalypse Begins Here,2,en,1.320585,9/16/2014,0,0,82,Released,3.6,13
298540,Cru,2,en,1.276517,6/21/2014,0,0,85,Released,8,2
298582,Full Out,2,en,2.607667,9/11/2015,1500000,-1500000,94,Released,7.1,40
298583,All Roads Lead to Rome,2,en,9.57783,1/14/2016,0,0,90,Released,4.7,63
298584,Cabin Fever,2,en,4.931373,2/12/2016,0,0,99,Released,4.4,113
298609,Hollows Grove,2,en,0.800372,10/21/2014,0,0,81,Released,5,14
298614,Une heure de tranquillité,2,fr,5.756279,12/31/2014,0,0,79,Released,5.3,113
298634,One Little Pill,2,en,0.415124,10/1/2014,0,0,52,Released,9,1
298653,Berkshire County,2,en,2.620536,10/5/2014,0,0,83,Released,5.3,26
298664,Magician: The Astonishing Life and Work of Orson Welles,2,en,0.995184,12/12/2014,0,0,92,Released,6.9,17
298695,Act of God,2,en,0.077309,1/1/2009,0,0,68,Released,4.8,2
298721,รักที่ขอนแก่น,2,th,2.535419,9/2/2015,980000,-980000,122,Released,4.4,50
298721,รักที่ขอนแก่น,2,th,2.535419,9/2/2015,980000,-980000,122,Released,4.4,50
298722,Soap Opera,2,it,2.012232,10/23/2014,0,0,,Released,5.3,46
298729,Scusate se esisto!,2,it,4.265142,11/20/2014,0,0,106,Released,6.1,126
298751,Growing Up and Other Lies,2,en,0.521774,4/26/2014,0,0,90,Released,4,4
298787,3 बजे,2,hi,0.353854,9/26/2014,0,0,0,Released,2.7,3
298830,The Dorm,2,en,0.451724,10/26/2014,0,0,90,Released,4.7,9
298844,Alone With People,2,en,0.050589,7/18/2014,0,0,26,Released,7,1
298865,Lost After Dark,2,en,2.173072,9/19/2014,0,0,85,Released,4.7,35
298869,Bag Man,2,en,0.49763,9/10/2014,0,0,15,Released,8,4
298920,Ghost Planes and the Mysteries of Flight 370,2,en,0.06329,8/9/2014,0,0,0,Released,0,0
298923,Roar: Tigers of the Sundarbans,2,en,1.046235,10/31/2014,0,0,123,Released,5.8,4
298931,Billy Elliot: The Musical,2,en,1.956774,9/28/2014,0,0,163,Released,7.7,23
298935,All Relative,2,en,0.760099,11/21/2014,0,0,85,Released,5.3,17
298986,Torneranno i prati,2,it,0.549559,11/6/2014,0,0,80,Released,5.9,12
299001,Lucifer,2,es,0.440012,10/22/2014,0,0,108,Released,5.8,4
299049,Bey Yaar,2,en,0.333635,8/29/2014,0,0,150,Released,8,3
299145,Dawn Patrol,2,en,5.18104,6/5/2015,0,0,86,Released,5,11
299221,Phantom Halo,2,en,1.366876,6/19/2015,0,0,87,Released,5.2,18
299245,The Gallows,2,en,7.51505,7/10/2015,100000,42564410,87,Released,4.9,370
299269,Sueñan los androides,2,es,0.32864,11/8/2014,0,0,61,Released,4.4,5
299309,The Last Patrol,2,en,0.056837,10/23/2014,0,0,87,Released,4,1
299313,Building the Inferno: Nobuo Nakagawa and the Making of 'Jigoku',2,en,0.004942,9/19/2006,0,0,40,Released,0,0
299353,About a Girl,2,de,1.159873,8/6/2015,0,0,104,Released,7.3,12
299359,The Cabining,2,en,0.232337,5/3/2014,0,0,0,Released,5.4,5
299400,Santa Claws,2,en,0.500485,11/4/2014,0,0,86,Released,3.8,5
299511,Steak (R)évolution,2,fr,0.473593,11/5/2014,0,0,135,Released,6.4,7
299513,Drumline: A New Beat,2,en,1.439209,10/27/2014,0,0,101,Released,5.8,13
299551,The Atticus Institute,2,en,4.551561,1/20/2015,0,0,92,Released,5.6,143
299553,Shark Lake,2,en,1.699695,10/2/2015,2000000,-2000000,92,Released,4.4,19
299574,One Starry Christmas,2,en,0.423509,11/1/2014,0,0,84,Released,6.7,9
299576,The Nine Lives of Christmas,2,en,2.821398,11/8/2014,0,0,90,Released,6.7,16
299578,A Cookie Cutter Christmas,2,en,0.819949,11/9/2014,0,0,0,Released,6.4,12
299579,Northpole,2,en,1.65579,11/15/2014,0,0,0,Released,5.1,10
299582,A Royal Christmas,2,en,2.236319,11/21/2014,0,0,90,Released,6.1,37
299585,Mr. Miracle,2,en,0.432326,12/6/2014,0,0,0,Released,7.3,2
299588,Christmas at Cartwright's,2,en,7.295144,12/7/2014,0,0,84,Released,5.8,10
299590,Best Christmas Party Ever,2,fr,0.995562,12/13/2014,0,0,88,Released,5.2,9
299618,Fugly!,2,en,4.149553,11/5/2014,0,0,86,Released,4.9,5
299641,Jimmy Vestvood: Amerikan Hero,2,en,1.216497,3/13/2016,2500000,-2269931,84,Released,5.4,14
299687,The 5th Wave,2,en,10.788263,1/14/2016,38000000,71906372,112,Released,5.6,1993
299715,"À trois, on y va",2,fr,7.994028,3/25/2015,0,0,86,Released,5.9,46
299729,Banksy Does New York,2,en,1.729753,11/17/2014,0,0,79,Released,6.9,32
299730,The Dead the Damned and the Darkness,2,en,0.599813,10/7/2014,0,0,90,Released,4.1,7
